,date,stock_code,prev,open,high,low,close,change
443,18 Feb 2022,MAPI,800,0,845,790,840,40
636,18 Feb 2022,SIDO,955,0,980,955,955,0
742,18 Feb 2022,UNTR,23725,23675,24075,23650,23925,200
743,18 Feb 2022,UNVR,3830,3840,3900,3840,3850,20
4,21 Feb 2022,ACES,1245,0,1245,1205,1205,-40
33,21 Feb 2022,AMRT,1200,1200,1200,1155,1160,-40
54,21 Feb 2022,ASII,5600,5625,5650,5550,5575,-25
313,21 Feb 2022,HRUM,10650,10775,11275,10750,11200,550
342,21 Feb 2022,INKP,7925,7925,7975,7725,7875,-50
350,21 Feb 2022,INTP,10925,10925,11200,10900,11200,275
443,21 Feb 2022,MAPI,840,0,850,800,815,-25
636,21 Feb 2022,SIDO,955,0,970,950,955,0
742,21 Feb 2022,UNTR,23925,23975,24050,23400,23500,-425
743,21 Feb 2022,UNVR,3850,3850,3900,3850,3850,0
4,22 Feb 2022,ACES,1205,0,1215,1160,1165,-40
33,22 Feb 2022,AMRT,1160,1155,1180,1130,1150,-10
54,22 Feb 2022,ASII,5575,5525,5575,5450,5575,0
313,22 Feb 2022,HRUM,11200,11325,11800,11200,11325,125
342,22 Feb 2022,INKP,7875,7825,7875,7700,7850,-25
350,22 Feb 2022,INTP,11200,11200,11200,10925,11150,-50
443,22 Feb 2022,MAPI,815,0,815,780,800,-15
636,22 Feb 2022,SIDO,955,0,965,950,955,0
742,22 Feb 2022,UNTR,23500,23500,23650,22900,23475,-25
743,22 Feb 2022,UNVR,3850,3850,3870,3800,3810,-40
4,23 Feb 2022,ACES,1165,0,1170,1115,1120,-45
34,23 Feb 2022,AMRT,1150,1150,1170,1130,1130,-20
55,23 Feb 2022,ASII,5575,5575,5650,5525,5650,75
314,23 Feb 2022,HRUM,11325,11600,11750,11350,11675,350
343,23 Feb 2022,INKP,7850,7825,8275,7800,8250,400
351,23 Feb 2022,INTP,11150,11125,11125,10950,11000,-150
444,23 Feb 2022,MAPI,800,0,805,790,800,0
637,23 Feb 2022,SIDO,955,0,975,945,950,-5
743,23 Feb 2022,UNTR,23475,23500,24000,23200,24000,525
744,23 Feb 2022,UNVR,3810,3810,3860,3800,3820,10
4,24 Feb 2022,ACES,1120,0,1120,1060,1060,-60
34,24 Feb 2022,AMRT,1130,1125,1140,1100,1115,-15
55,24 Feb 2022,ASII,5650,5625,5775,5525,5700,50
314,24 Feb 2022,HRUM,11675,11800,12475,11500,12400,725
343,24 Feb 2022,INKP,8250,8200,8425,7800,7975,-275
351,24 Feb 2022,INTP,11000,10950,11075,10425,10475,-525
444,24 Feb 2022,MAPI,800,0,800,760,790,-10
637,24 Feb 2022,SIDO,950,0,970,945,955,5
743,24 Feb 2022,UNTR,24000,24000,25550,23950,25200,1200
744,24 Feb 2022,UNVR,3820,3810,3840,3670,3690,-130
4,25 Feb 2022,ACES,1060,0,1090,1055,1070,10
34,25 Feb 2022,AMRT,1115,1100,1130,1085,1090,-25
55,25 Feb 2022,ASII,5700,5700,5800,5650,5800,100
314,25 Feb 2022,HRUM,12400,12600,12750,12050,12275,-125
343,25 Feb 2022,INKP,7975,7975,8175,7950,8075,100
351,25 Feb 2022,INTP,10475,10500,11175,10500,10950,475
444,25 Feb 2022,MAPI,790,0,810,780,785,-5
637,25 Feb 2022,SIDO,955,0,975,945,975,20
743,25 Feb 2022,UNTR,25200,25400,25750,24600,24900,-300
744,25 Feb 2022,UNVR,3690,3700,3750,3680,3680,-10
4,01 Mar 2022,ACES,1070,0,1110,1070,1110,40
34,01 Mar 2022,AMRT,1090,1100,1115,1085,1090,0
55,01 Mar 2022,ASII,5800,5800,5950,5700,5700,-100
314,01 Mar 2022,HRUM,12275,12400,12575,11750,11800,-475
343,01 Mar 2022,INKP,8075,8075,8200,7825,7850,-225
351,01 Mar 2022,INTP,10950,11175,11400,10500,10525,-425
444,01 Mar 2022,MAPI,785,0,820,780,820,35
637,01 Mar 2022,SIDO,975,0,980,965,970,-5
743,01 Mar 2022,UNTR,24900,25050,25150,24650,24850,-50
744,01 Mar 2022,UNVR,3680,3690,3730,3670,3680,0
4,02 Mar 2022,ACES,1110,0,1110,1060,1060,-50
34,02 Mar 2022,AMRT,1090,1085,1090,1075,1090,0
55,02 Mar 2022,ASII,5700,5650,5700,5500,5525,-175
314,02 Mar 2022,HRUM,11800,12150,12200,11300,11600,-200
343,02 Mar 2022,INKP,7850,7875,7975,7675,7750,-100
351,02 Mar 2022,INTP,10525,10525,10575,10200,10200,-325
444,02 Mar 2022,MAPI,820,0,820,795,805,-15
637,02 Mar 2022,SIDO,970,0,980,965,965,-5
743,02 Mar 2022,UNTR,24850,25200,26250,25175,25525,675
744,02 Mar 2022,UNVR,3680,3680,3810,3650,3660,-20
4,04 Mar 2022,ACES,1060,0,1070,1015,1025,-35
34,04 Mar 2022,AMRT,1090,1100,1110,1080,1085,-5
55,04 Mar 2022,ASII,5525,5575,5675,5525,5625,100
314,04 Mar 2022,HRUM,11600,12000,12675,12000,12600,1000
343,04 Mar 2022,INKP,7750,7750,7800,7525,7675,-75
351,04 Mar 2022,INTP,10200,10100,10275,10000,10200,0
444,04 Mar 2022,MAPI,805,0,820,795,815,10
637,04 Mar 2022,SIDO,965,0,980,950,970,5
743,04 Mar 2022,UNTR,25525,26225,27125,25750,27075,1550
744,04 Mar 2022,UNVR,3660,3660,3670,3520,3520,-140
4,07 Mar 2022,ACES,1025,0,1035,955,960,-65
34,07 Mar 2022,AMRT,1085,1080,1150,1055,1145,60
55,07 Mar 2022,ASII,5625,5600,5825,5550,5800,175
314,07 Mar 2022,HRUM,12600,13050,13900,13050,13750,1150
343,07 Mar 2022,INKP,7675,7775,8500,7750,8450,775
351,07 Mar 2022,INTP,10200,10150,10375,10000,10200,0
444,07 Mar 2022,MAPI,815,0,830,790,800,-15
637,07 Mar 2022,SIDO,970,0,985,955,965,-5
743,07 Mar 2022,UNTR,27075,27100,27650,27100,27350,275
744,07 Mar 2022,UNVR,3520,3500,3510,3400,3430,-90
4,08 Mar 2022,ACES,960,0,1015,935,995,35
34,08 Mar 2022,AMRT,1145,1145,1155,1065,1070,-75
55,08 Mar 2022,ASII,5800,6000,6550,5975,6250,450
314,08 Mar 2022,HRUM,13750,14300,14750,12800,12800,-950
343,08 Mar 2022,INKP,8450,8550,8750,8025,8025,-425
351,08 Mar 2022,INTP,10200,10200,10225,10000,10000,-200
444,08 Mar 2022,MAPI,800,0,820,790,800,0
637,08 Mar 2022,SIDO,965,0,980,950,950,-15
743,08 Mar 2022,UNTR,27350,27400,27750,25700,25700,-1650
744,08 Mar 2022,UNVR,3430,3420,3520,3360,3360,-70
4,09 Mar 2022,ACES,995,0,1050,995,1045,50
34,09 Mar 2022,AMRT,1070,1070,1080,1020,1055,-15
55,09 Mar 2022,ASII,6250,6500,6500,6225,6300,50
314,09 Mar 2022,HRUM,12800,11925,12000,11925,11925,-875
343,09 Mar 2022,INKP,8025,8025,8325,8025,8125,100
351,09 Mar 2022,INTP,10000,10000,10150,9925,10050,50
444,09 Mar 2022,MAPI,800,0,835,790,805,5
637,09 Mar 2022,SIDO,950,0,960,935,935,-15
744,09 Mar 2022,UNTR,25700,25950,26800,25950,26400,700
745,09 Mar 2022,UNVR,3360,3370,3450,3370,3400,40
4,10 Mar 2022,ACES,1045,0,1115,1045,1110,65
34,10 Mar 2022,AMRT,1055,1070,1170,1065,1170,115
55,10 Mar 2022,ASII,6300,6300,6300,6150,6250,-50
314,10 Mar 2022,HRUM,11925,11300,11675,11100,11400,-525
343,10 Mar 2022,INKP,8125,8200,8350,8050,8200,75
351,10 Mar 2022,INTP,10050,10200,10725,10150,10700,650
444,10 Mar 2022,MAPI,805,0,870,810,855,50
638,10 Mar 2022,SIDO,935,0,970,940,970,35
746,10 Mar 2022,UNTR,26400,26400,26400,24950,25950,-450
747,10 Mar 2022,UNVR,3400,3450,3460,3370,3430,30
4,11 Mar 2022,ACES,1110,0,1110,1060,1095,-15
34,11 Mar 2022,AMRT,1170,1155,1200,1135,1195,25
55,11 Mar 2022,ASII,6250,6175,6300,6125,6275,25
314,11 Mar 2022,HRUM,11400,11400,11775,11100,11125,-275
343,11 Mar 2022,INKP,8200,8250,8300,8100,8225,25
351,11 Mar 2022,INTP,10700,10700,10700,10500,10675,-25
444,11 Mar 2022,MAPI,855,0,870,840,855,0
638,11 Mar 2022,SIDO,970,0,1000,965,1000,30
746,11 Mar 2022,UNTR,25950,25625,26900,25600,26700,750
747,11 Mar 2022,UNVR,3430,3420,3420,3370,3370,-60
4,14 Mar 2022,ACES,1095,0,1105,1075,1100,5
34,14 Mar 2022,AMRT,1195,1200,1280,1195,1280,85
55,14 Mar 2022,ASII,6275,6350,6425,6300,6375,100
314,14 Mar 2022,HRUM,11125,11150,11525,10350,10400,-725
343,14 Mar 2022,INKP,8225,8250,8425,8100,8225,0
351,14 Mar 2022,INTP,10675,10650,10775,10525,10675,0
444,14 Mar 2022,MAPI,855,0,880,840,855,0
638,14 Mar 2022,SIDO,1000,0,1035,1000,1020,20
746,14 Mar 2022,UNTR,26700,26700,26700,24850,24850,-1850
747,14 Mar 2022,UNVR,3370,3380,3410,3370,3380,10
4,15 Mar 2022,ACES,1100,0,1125,1035,1060,-40
34,15 Mar 2022,AMRT,1280,1280,1335,1265,1295,15
55,15 Mar 2022,ASII,6375,6425,6450,6275,6300,-75
314,15 Mar 2022,HRUM,10400,10500,10850,10150,10600,200
343,15 Mar 2022,INKP,8225,8225,8250,7800,7825,-400
351,15 Mar 2022,INTP,10675,10675,10800,10575,10650,-25
444,15 Mar 2022,MAPI,855,0,880,815,820,-35
638,15 Mar 2022,SIDO,1020,0,1035,1020,1030,10
746,15 Mar 2022,UNTR,24850,24850,25175,24400,24475,-375
747,15 Mar 2022,UNVR,3380,3400,3440,3280,3280,-100
4,16 Mar 2022,ACES,1060,0,1070,1015,1045,-15
34,16 Mar 2022,AMRT,1295,1295,1340,1290,1305,10
55,16 Mar 2022,ASII,6300,6325,6400,6300,6400,100
314,16 Mar 2022,HRUM,10600,10800,11000,10400,10975,375
343,16 Mar 2022,INKP,7825,7825,7950,7750,7800,-25
351,16 Mar 2022,INTP,10650,10650,10750,10550,10675,25
444,16 Mar 2022,MAPI,820,0,830,795,805,-15
638,16 Mar 2022,SIDO,1030,0,1070,1030,1040,10
746,16 Mar 2022,UNTR,24475,24475,25275,24475,25000,525
747,16 Mar 2022,UNVR,3280,3290,3540,3280,3450,170
4,17 Mar 2022,ACES,1045,0,1070,1030,1060,15
34,17 Mar 2022,AMRT,1305,1315,1380,1315,1345,40
55,17 Mar 2022,ASII,6400,6400,6475,6350,6425,25
314,17 Mar 2022,HRUM,10975,11050,11075,10500,10500,-475
343,17 Mar 2022,INKP,7800,7850,7975,7825,7875,75
351,17 Mar 2022,INTP,10675,10675,10900,10675,10800,125
444,17 Mar 2022,MAPI,805,0,850,805,835,30
638,17 Mar 2022,SIDO,1040,0,1070,1040,1050,10
746,17 Mar 2022,UNTR,25000,25225,25725,25125,25250,250
747,17 Mar 2022,UNVR,3450,3490,3520,3380,3420,-30
4,18 Mar 2022,ACES,1060,0,1070,1000,1000,-60
34,18 Mar 2022,AMRT,1345,1350,1400,1325,1360,15
55,18 Mar 2022,ASII,6425,6450,6450,6325,6400,-25
314,18 Mar 2022,HRUM,10500,10725,10900,10500,10500,0
343,18 Mar 2022,INKP,7875,7900,8000,7775,8000,125
351,18 Mar 2022,INTP,10800,10850,10975,10525,10975,175
444,18 Mar 2022,MAPI,835,0,835,805,815,-20
638,18 Mar 2022,SIDO,1050,0,1060,1030,1040,-10
746,18 Mar 2022,UNTR,25250,25475,25600,25100,25425,175
747,18 Mar 2022,UNVR,3420,3430,3440,3340,3360,-60
4,21 Mar 2022,ACES,1000,0,1025,1000,1005,5
34,21 Mar 2022,AMRT,1360,1360,1420,1360,1390,30
55,21 Mar 2022,ASII,6400,6450,6600,6450,6600,200
315,21 Mar 2022,HRUM,10500,10700,10950,10350,10900,400
344,21 Mar 2022,INKP,8000,7975,8000,7800,7925,-75
352,21 Mar 2022,INTP,10975,10875,10875,10500,10625,-350
445,21 Mar 2022,MAPI,815,0,825,800,815,0
639,21 Mar 2022,SIDO,1040,0,1050,1020,1020,-20
747,21 Mar 2022,UNTR,25425,25475,25700,24925,25350,-75
748,21 Mar 2022,UNVR,3360,3360,3470,3330,3460,100
4,22 Mar 2022,ACES,1005,0,1020,995,995,-10
34,22 Mar 2022,AMRT,1390,1390,1410,1365,1400,10
55,22 Mar 2022,ASII,6600,6600,6600,6500,6575,-25
315,22 Mar 2022,HRUM,10900,10950,11325,10850,11300,400
344,22 Mar 2022,INKP,7925,7925,8000,7875,8000,75
352,22 Mar 2022,INTP,10625,10625,10850,10625,10850,225
445,22 Mar 2022,MAPI,815,0,825,805,815,0
639,22 Mar 2022,SIDO,1020,0,1040,1020,1040,20
747,22 Mar 2022,UNTR,25350,25350,25700,25225,25550,200
748,22 Mar 2022,UNVR,3460,3460,3500,3440,3490,30
4,23 Mar 2022,ACES,995,0,1010,970,990,-5
34,23 Mar 2022,AMRT,1400,1400,1430,1365,1395,-5
55,23 Mar 2022,ASII,6575,6575,6575,6450,6475,-100
315,23 Mar 2022,HRUM,11300,11500,11500,10925,11100,-200
344,23 Mar 2022,INKP,8000,8000,8200,8000,8075,75
352,23 Mar 2022,INTP,10850,10825,10900,10750,10900,50
445,23 Mar 2022,MAPI,815,0,820,795,805,-10
639,23 Mar 2022,SIDO,1040,0,1050,1025,1045,5
747,23 Mar 2022,UNTR,25550,25600,25850,25550,25725,175
748,23 Mar 2022,UNVR,3490,3500,3510,3410,3410,-80
4,24 Mar 2022,ACES,990,0,1010,985,995,5
34,24 Mar 2022,AMRT,1395,1400,1430,1375,1420,25
55,24 Mar 2022,ASII,6475,6425,6575,6425,6575,100
315,24 Mar 2022,HRUM,11100,11350,11525,11150,11400,300
344,24 Mar 2022,INKP,8075,8075,8200,8000,8075,0
352,24 Mar 2022,INTP,10900,10750,10975,10725,10975,75
445,24 Mar 2022,MAPI,805,0,860,805,860,55
639,24 Mar 2022,SIDO,1045,0,1050,1030,1030,-15
747,24 Mar 2022,UNTR,25725,26225,27250,26200,26600,875
748,24 Mar 2022,UNVR,3410,3400,3420,3360,3380,-30
4,25 Mar 2022,ACES,995,0,1025,995,1005,10
34,25 Mar 2022,AMRT,1420,1420,1425,1355,1390,-30
55,25 Mar 2022,ASII,6575,6550,6575,6375,6400,-175
315,25 Mar 2022,HRUM,11400,11625,11850,11225,11800,400
344,25 Mar 2022,INKP,8075,8175,8175,7900,7975,-100
352,25 Mar 2022,INTP,10975,10925,10975,10625,10975,0
445,25 Mar 2022,MAPI,860,0,870,840,845,-15
639,25 Mar 2022,SIDO,1030,0,1040,1025,1035,5
747,25 Mar 2022,UNTR,26600,26600,26950,26200,26325,-275
748,25 Mar 2022,UNVR,3380,3390,3420,3380,3400,20
4,28 Mar 2022,ACES,1005,0,1015,1000,1015,10
34,28 Mar 2022,AMRT,1390,1415,1425,1350,1400,10
55,28 Mar 2022,ASII,6400,6400,6775,6400,6700,300
315,28 Mar 2022,HRUM,11800,11900,11925,11400,11400,-400
344,28 Mar 2022,INKP,7975,8025,8050,7950,8025,50
352,28 Mar 2022,INTP,10975,10925,11050,10750,10875,-100
445,28 Mar 2022,MAPI,845,0,870,825,835,-10
639,28 Mar 2022,SIDO,1035,0,1035,1010,1020,-15
747,28 Mar 2022,UNTR,26325,26325,26950,26325,26600,275
748,28 Mar 2022,UNVR,3400,3400,3490,3370,3460,60
4,29 Mar 2022,ACES,1015,0,1035,1015,1025,10
34,29 Mar 2022,AMRT,1400,1395,1470,1395,1420,20
55,29 Mar 2022,ASII,6700,6600,6700,6550,6550,-150
315,29 Mar 2022,HRUM,11400,11400,11600,10825,10975,-425
344,29 Mar 2022,INKP,8025,8050,8075,7925,7925,-100
352,29 Mar 2022,INTP,10875,10950,10950,10750,10750,-125
445,29 Mar 2022,MAPI,835,0,860,835,840,5
639,29 Mar 2022,SIDO,1020,0,1020,995,1000,-20
747,29 Mar 2022,UNTR,26600,26300,26425,26025,26025,-575
748,29 Mar 2022,UNVR,3460,3480,3560,3480,3480,20
4,30 Mar 2022,ACES,1025,0,1060,1020,1025,0
34,30 Mar 2022,AMRT,1420,1420,1480,1395,1460,40
55,30 Mar 2022,ASII,6550,6550,6650,6500,6650,100
315,30 Mar 2022,HRUM,10975,11025,11025,10525,10600,-375
344,30 Mar 2022,INKP,7925,7925,8000,7825,7850,-75
352,30 Mar 2022,INTP,10750,10850,10975,10775,10925,175
445,30 Mar 2022,MAPI,840,0,865,845,860,20
639,30 Mar 2022,SIDO,1000,0,1015,985,995,-5
747,30 Mar 2022,UNTR,26025,26000,26250,25600,25875,-150
748,30 Mar 2022,UNVR,3480,3500,3740,3500,3720,240
4,31 Mar 2022,ACES,1025,0,1035,1005,1025,0
34,31 Mar 2022,AMRT,1460,1480,1530,1470,1520,60
55,31 Mar 2022,ASII,6650,6675,6675,6575,6575,-75
315,31 Mar 2022,HRUM,10600,10800,10800,10425,10700,100
344,31 Mar 2022,INKP,7850,7950,7950,7800,7900,50
352,31 Mar 2022,INTP,10925,10950,10950,10700,10775,-150
445,31 Mar 2022,MAPI,860,0,880,850,880,20
639,31 Mar 2022,SIDO,995,0,1025,990,1020,25
747,31 Mar 2022,UNTR,25875,25875,26000,25550,25550,-325
748,31 Mar 2022,UNVR,3720,3730,3760,3650,3660,-60
4,01 Apr 2022,ACES,1025,0,1095,1025,1075,50
34,01 Apr 2022,AMRT,1520,1515,1520,1455,1485,-35
55,01 Apr 2022,ASII,6575,6775,6775,6625,6700,125
315,01 Apr 2022,HRUM,10700,10800,10900,10475,10550,-150
344,01 Apr 2022,INKP,7900,7900,7975,7825,7975,75
352,01 Apr 2022,INTP,10775,10825,10825,10625,10725,-50
445,01 Apr 2022,MAPI,880,0,880,825,840,-40
639,01 Apr 2022,SIDO,1020,0,1025,950,955,-65
747,01 Apr 2022,UNTR,25550,25775,26425,25475,25925,375
748,01 Apr 2022,UNVR,3660,3660,3690,3600,3620,-40
4,04 Apr 2022,ACES,1075,0,1120,1075,1110,35
34,04 Apr 2022,AMRT,1485,1495,1550,1490,1530,45
55,04 Apr 2022,ASII,6700,6775,6825,6675,6825,125
315,04 Apr 2022,HRUM,10550,10700,11750,10575,11700,1150
344,04 Apr 2022,INKP,7975,7975,7975,7875,7950,-25
352,04 Apr 2022,INTP,10725,10750,10875,10575,10875,150
445,04 Apr 2022,MAPI,840,0,850,830,840,0
639,04 Apr 2022,SIDO,955,0,970,940,965,10
747,04 Apr 2022,UNTR,25925,26200,26775,26050,26775,850
748,04 Apr 2022,UNVR,3620,3630,3660,3540,3570,-50
4,05 Apr 2022,ACES,1110,0,1110,1070,1075,-35
34,05 Apr 2022,AMRT,1530,1530,1580,1510,1575,45
55,05 Apr 2022,ASII,6825,6825,6900,6725,6900,75
315,05 Apr 2022,HRUM,11700,11900,12150,11500,12025,325
344,05 Apr 2022,INKP,7950,8025,8175,8025,8100,150
352,05 Apr 2022,INTP,10875,10825,10875,10650,10850,-25
445,05 Apr 2022,MAPI,840,0,865,840,855,15
639,05 Apr 2022,SIDO,965,0,975,955,960,-5
747,05 Apr 2022,UNTR,26775,26800,27200,26550,27200,425
748,05 Apr 2022,UNVR,3570,3570,3690,3570,3680,110
4,06 Apr 2022,ACES,1075,0,1090,1065,1075,0
34,06 Apr 2022,AMRT,1575,1595,1755,1580,1705,130
55,06 Apr 2022,ASII,6900,6825,7000,6800,7000,100
315,06 Apr 2022,HRUM,12025,12100,12625,12050,12475,450
344,06 Apr 2022,INKP,8100,8150,8250,8000,8000,-100
352,06 Apr 2022,INTP,10850,10700,10800,10500,10500,-350
445,06 Apr 2022,MAPI,855,0,855,825,855,0
639,06 Apr 2022,SIDO,960,0,975,940,940,-20
747,06 Apr 2022,UNTR,27200,27250,27475,27200,27450,250
748,06 Apr 2022,UNVR,3680,3680,3680,3560,3600,-80
4,07 Apr 2022,ACES,1075,0,1110,1070,1095,20
34,07 Apr 2022,AMRT,1705,1750,1750,1590,1615,-90
55,07 Apr 2022,ASII,7000,6950,7000,6850,6900,-100
315,07 Apr 2022,HRUM,12475,12550,12850,12150,12400,-75
344,07 Apr 2022,INKP,8000,8000,8050,7875,7875,-125
352,07 Apr 2022,INTP,10500,10525,10675,10400,10450,-50
445,07 Apr 2022,MAPI,855,0,850,815,845,-10
639,07 Apr 2022,SIDO,940,0,950,930,940,0
747,07 Apr 2022,UNTR,27450,27475,27775,27150,27150,-300
748,07 Apr 2022,UNVR,3600,3600,3640,3550,3570,-30
4,08 Apr 2022,ACES,1095,0,1115,1080,1085,-10
34,08 Apr 2022,AMRT,1615,1615,1730,1615,1695,80
55,08 Apr 2022,ASII,6900,7000,7075,6900,7000,100
315,08 Apr 2022,HRUM,12400,12550,13425,12475,12900,500
344,08 Apr 2022,INKP,7875,7875,7975,7850,7925,50
352,08 Apr 2022,INTP,10450,10450,10575,10400,10450,0
445,08 Apr 2022,MAPI,845,0,850,830,845,0
640,08 Apr 2022,SIDO,940,0,940,920,935,-5
748,08 Apr 2022,UNTR,27150,27350,29000,27350,28600,1450
749,08 Apr 2022,UNVR,3570,3590,3600,3520,3540,-30
4,11 Apr 2022,ACES,1085,0,1100,1050,1065,-20
34,11 Apr 2022,AMRT,1695,1695,1700,1630,1675,-20
55,11 Apr 2022,ASII,7000,6975,7000,6750,6850,-150
316,11 Apr 2022,HRUM,12900,12900,13350,12675,12700,-200
345,11 Apr 2022,INKP,7925,7925,7975,7750,7775,-150
353,11 Apr 2022,INTP,10450,10400,10450,10125,10125,-325
446,11 Apr 2022,MAPI,845,0,880,840,875,30
641,11 Apr 2022,SIDO,935,0,940,900,905,-30
749,11 Apr 2022,UNTR,28600,28700,29125,28225,28450,-150
750,11 Apr 2022,UNVR,3540,3570,3570,3450,3460,-80
4,12 Apr 2022,ACES,1065,0,1175,1060,1160,95
34,12 Apr 2022,AMRT,1675,1680,1775,1680,1755,80
55,12 Apr 2022,ASII,6850,6875,6950,6825,6950,100
316,12 Apr 2022,HRUM,12700,12625,13350,12250,13200,500
345,12 Apr 2022,INKP,7775,7775,7850,7625,7800,25
353,12 Apr 2022,INTP,10125,10125,10250,9975,10225,100
446,12 Apr 2022,MAPI,875,0,915,875,910,35
641,12 Apr 2022,SIDO,905,0,935,900,905,0
750,12 Apr 2022,UNTR,28450,28450,28675,27800,27950,-500
751,12 Apr 2022,UNVR,3460,3460,3520,3410,3520,60
4,13 Apr 2022,ACES,1160,0,1175,1130,1170,10
34,13 Apr 2022,AMRT,1755,1760,1760,1690,1700,-55
55,13 Apr 2022,ASII,6950,6950,7000,6875,6975,25
316,13 Apr 2022,HRUM,13200,13500,13950,13375,13550,350
345,13 Apr 2022,INKP,7800,7800,7800,7650,7700,-100
353,13 Apr 2022,INTP,10225,10200,10200,9975,10175,-50
446,13 Apr 2022,MAPI,910,0,935,875,890,-20
641,13 Apr 2022,SIDO,905,0,925,905,905,0
750,13 Apr 2022,UNTR,27950,28500,29300,28300,29275,1325
751,13 Apr 2022,UNVR,3520,3520,3520,3410,3440,-80
4,14 Apr 2022,ACES,1170,0,1185,1125,1145,-25
34,14 Apr 2022,AMRT,1700,1700,1730,1685,1720,20
55,14 Apr 2022,ASII,6975,6975,7050,6875,6875,-100
316,14 Apr 2022,HRUM,13550,13625,13700,13450,13600,50
345,14 Apr 2022,INKP,7700,7700,7725,7600,7625,-75
353,14 Apr 2022,INTP,10175,10075,10175,10000,10050,-125
446,14 Apr 2022,MAPI,890,0,910,880,890,0
641,14 Apr 2022,SIDO,905,0,925,905,910,5
750,14 Apr 2022,UNTR,29275,29500,30000,29300,29800,525
751,14 Apr 2022,UNVR,3440,3430,3460,3400,3400,-40
4,18 Apr 2022,ACES,1145,0,1155,1125,1145,0
34,18 Apr 2022,AMRT,1720,1720,1730,1700,1705,-15
55,18 Apr 2022,ASII,6875,6900,7050,6900,7000,125
316,18 Apr 2022,HRUM,13600,13725,14125,13675,14075,475
345,18 Apr 2022,INKP,7625,7650,7700,7525,7600,-25
353,18 Apr 2022,INTP,10050,10075,10250,10000,10025,-25
446,18 Apr 2022,MAPI,890,0,930,885,890,0
641,18 Apr 2022,SIDO,910,0,920,910,915,5
750,18 Apr 2022,UNTR,29800,29800,30000,29400,30000,200
751,18 Apr 2022,UNVR,3400,3400,3440,3370,3390,-10
4,19 Apr 2022,ACES,1145,0,1150,1070,1075,-70
34,19 Apr 2022,AMRT,1705,1705,1715,1690,1690,-15
55,19 Apr 2022,ASII,7000,7050,7050,6800,6900,-100
316,19 Apr 2022,HRUM,14075,14075,14200,13675,13750,-325
345,19 Apr 2022,INKP,7600,7600,7700,7550,7600,0
353,19 Apr 2022,INTP,10025,10025,10350,10025,10275,250
446,19 Apr 2022,MAPI,890,0,910,880,905,15
641,19 Apr 2022,SIDO,915,0,930,910,930,15
750,19 Apr 2022,UNTR,30000,30025,30300,29425,29600,-400
751,19 Apr 2022,UNVR,3390,3390,3410,3350,3350,-40
4,20 Apr 2022,ACES,1075,0,1120,1070,1095,20
34,20 Apr 2022,AMRT,1690,1695,1760,1695,1740,50
55,20 Apr 2022,ASII,6900,6900,6975,6825,6900,0
316,20 Apr 2022,HRUM,13750,14000,14300,13650,13850,100
345,20 Apr 2022,INKP,7600,7625,7675,7550,7600,0
353,20 Apr 2022,INTP,10275,10300,10375,10125,10225,-50
446,20 Apr 2022,MAPI,905,0,925,885,885,-20
642,20 Apr 2022,SIDO,930,0,940,925,940,10
751,20 Apr 2022,UNTR,29600,29100,29100,28300,28350,-1250
752,20 Apr 2022,UNVR,3350,3390,3510,3370,3470,120
4,21 Apr 2022,ACES,1095,0,1100,1070,1075,-20
34,21 Apr 2022,AMRT,1740,1735,1740,1645,1705,-35
55,21 Apr 2022,ASII,6900,6925,7100,6900,7000,100
316,21 Apr 2022,HRUM,13850,13900,13900,12900,12900,-950
345,21 Apr 2022,INKP,7600,7650,7800,7575,7600,0
353,21 Apr 2022,INTP,10225,10225,10350,10100,10150,-75
446,21 Apr 2022,MAPI,885,0,920,885,920,35
642,21 Apr 2022,SIDO,940,0,950,930,930,-10
751,21 Apr 2022,UNTR,28350,28350,29150,28050,28125,-225
752,21 Apr 2022,UNVR,3470,3470,3500,3400,3400,-70
4,22 Apr 2022,ACES,1075,0,1075,1035,1065,-10
34,22 Apr 2022,AMRT,1705,1705,1730,1700,1710,5
55,22 Apr 2022,ASII,7000,6975,7100,6875,7050,50
316,22 Apr 2022,HRUM,12900,12800,12925,12375,12575,-325
345,22 Apr 2022,INKP,7600,7600,7675,7525,7550,-50
353,22 Apr 2022,INTP,10150,10150,10175,10025,10150,0
446,22 Apr 2022,MAPI,920,0,930,905,920,0
642,22 Apr 2022,SIDO,930,0,940,925,935,5
751,22 Apr 2022,UNTR,28125,28125,28700,27825,28300,175
752,22 Apr 2022,UNVR,3400,3400,3440,3370,3430,30
4,25 Apr 2022,ACES,1065,0,1070,1045,1050,-15
34,25 Apr 2022,AMRT,1710,1690,1740,1650,1695,-15
55,25 Apr 2022,ASII,7050,7050,7150,6875,7075,25
316,25 Apr 2022,HRUM,12575,12425,12450,11925,11925,-650
346,25 Apr 2022,INKP,7550,7525,7575,7450,7500,-50
354,25 Apr 2022,INTP,10150,10100,10275,10025,10125,-25
447,25 Apr 2022,MAPI,920,0,940,895,920,0
643,25 Apr 2022,SIDO,935,0,940,915,920,-15
752,25 Apr 2022,UNTR,28300,28200,28200,27325,27625,-675
753,25 Apr 2022,UNVR,3430,3420,3720,3400,3690,260
4,26 Apr 2022,ACES,1050,0,1055,1020,1040,-10
